FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,RWA,Rwanda,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.0687704360566388,1.0700922366487178,1.094786415343426
A,Annual,RWA,Rwanda,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.0687704360566388,1.0700922366487178,1.094786415343426
A,Annual,SAU,Saudi Arabia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,37.0,35.0,32.0
A,Annual,SAU,Saudi Arabia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.159450862806332,2.258951836452749,2.582138619693477
A,Annual,SAU,Saudi Arabia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.159450862806332,2.258951836452749,2.582138619693477
A,Annual,SEN,Senegal,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,71.0,79.0,81.0
A,Annual,SEN,Senegal,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5260588295798247,1.521475106571192,1.5771216506846732
A,Annual,SEN,Senegal,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5260588295798247,1.521475106571192,1.5771216506846732
A,Annual,SGP,Singapore,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,33.0,55.0,66.0
A,Annual,SGP,Singapore,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.32778297122142,1.867007925832044,1.7518391936734925
A,Annual,SGP,Singapore,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.32778297122142,1.867007925832044,1.7518391936734925
A,Annual,SLE,Sierra Leone,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,119.0,119.0,119.0
A,Annual,SLE,Sierra Leone,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.010078329586083,1.007629353304582,1.007610748232695
A,Annual,SLE,Sierra Leone,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.010078329586083,1.007629353304582,1.007610748232695
A,Annual,SLV,El Salvador,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,96.0,115.0,116.0
A,Annual,SLV,El Salvador,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.2962701078054046,1.1665933375373343,1.1737059571418809
A,Annual,SLV,El Salvador,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.2962701078054046,1.1665933375373343,1.1737059571418809
A,Annual,SRB,Serbia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,85.0,65.0,67.0
A,Annual,SRB,Serbia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.44354898098768,1.6661090821964586,1.7162633837675578
A,Annual,SRB,Serbia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.44354898098768,1.6661090821964586,1.7162633837675578
A,Annual,SVK,Slovak Republic,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,58.0,57.0,56.0
A,Annual,SVK,Slovak Republic,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.6911345011159715,1.7870278573411773,1.879910437134181
A,Annual,SVK,Slovak Republic,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.6911345011159715,1.7870278573411773,1.879910437134181
A,Annual,SVN,Slovenia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,73.0,80.0,75.0
A,Annual,SVN,Slovenia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5069730212852024,1.5163056446826513,1.615504616381918
A,Annual,SVN,Slovenia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5069730212852024,1.5163056446826513,1.615504616381918
A,Annual,SWE,Sweden,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,35.0,42.0,37.0
A,Annual,SWE,Sweden,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.184990351380174,2.128178771076586,2.339357342102913
A,Annual,SWE,Sweden,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.184990351380174,2.128178771076586,2.339357342102913
A,Annual,THA,Thailand,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,38.0,30.0,26.0
A,Annual,THA,Thailand,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.1469175726466965,2.6122640353721893,2.862876854627997
A,Annual,THA,Thailand,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.1469175726466965,2.6122640353721893,2.862876854627997
A,Annual,TJK,Tajikistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,98.0,101.0,91.0
A,Annual,TJK,Tajikistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.287809893041649,1.2844945811570927,1.4601856071956172
A,Annual,TJK,Tajikistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.287809893041649,1.2844945811570927,1.4601856071956172
A,Annual,TTO,Trinidad and Tobago,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,112.0,103.0,105.0
A,Annual,TTO,Trinidad and Tobago,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.1859488987093745,1.2775695310842257,1.2771990591146745
A,Annual,TTO,Trinidad and Tobago,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.1859488987093745,1.2775695310842257,1.2771990591146745
A,Annual,TUN,Tunisia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,69.0,60.0,61.0
A,Annual,TUN,Tunisia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5545163223751597,1.7083093189054317,1.8330153138766765
A,Annual,TUN,Tunisia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5545163223751597,1.7083093189054317,1.8330153138766765
A,Annual,TUR,Turkiye,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,13.0,13.0,13.0
A,Annual,TUR,Turkiye,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.379099040582538,4.743830522239949,4.959746433249705
A,Annual,TUR,Turkiye,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.379099040582538,4.743830522239949,4.959746433249705
A,Annual,TZA,Tanzania,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,64.0,68.0,78.0
A,Annual,TZA,Tanzania,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.6043970191867674,1.6008532235791415,1.606726500157391
A,Annual,TZA,Tanzania,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.6043970191867674,1.6008532235791415,1.606726500157391
A,Annual,UMC,Upper middle income,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.218325773506415,2.311854594935794,2.401601654051972
A,Annual,UMC,Upper middle income,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.218325773506415,2.311854594935794,2.401601654051972
A,Annual,URY,Uruguay,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,57.0,59.0,68.0
A,Annual,URY,Uruguay,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.7253018929645112,1.7201437564777042,1.7124861428023923
A,Annual,URY,Uruguay,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.7253018929645112,1.7201437564777042,1.7124861428023923
A,Annual,USA,United States,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,12.0,12.0,12.0
A,Annual,USA,United States,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.0678067521623245,4.962468422894929,5.055235053479628
A,Annual,USA,United States,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.0678067521623245,4.962468422894929,5.055235053479628
A,Annual,UZB,Uzbekistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,68.0,62.0,58.0
A,Annual,UZB,Uzbekistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5872298336269153,1.6893385480429584,1.852751575466462
A,Annual,UZB,Uzbekistan,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.5872298336269153,1.6893385480429584,1.852751575466462
A,Annual,VEN,"Venezuela, RB",WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,51.0,54.0,54.0
A,Annual,VEN,"Venezuela, RB",WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.8346136406875264,1.8949862541210147,1.9674193257934744
A,Annual,VEN,"Venezuela, RB",WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.8346136406875264,1.8949862541210147,1.9674193257934744
A,Annual,VNM,Viet Nam,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,25.0,25.0,28.0
A,Annual,VNM,Viet Nam,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.553892083340258,2.7274797849565093,2.802894512545903
A,Annual,VNM,Viet Nam,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.553892083340258,2.7274797849565093,2.802894512545903
A,Annual,ZAF,South Africa,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,27.0,26.0,30.0
A,Annual,ZAF,South Africa,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.5218837742829,2.677056579349089,2.671839792656073
A,Annual,ZAF,South Africa,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.5218837742829,2.677056579349089,2.671839792656073
A,Annual,ZMB,Zambia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,100.0,97.0,98.0
A,Annual,ZMB,Zambia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.2736169222541212,1.3252055731874175,1.3678221674126267
A,Annual,ZMB,Zambia,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.2736169222541212,1.3252055731874175,1.3678221674126267
A,Annual,ZWE,Zimbabwe,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,95.0,96.0,100.0
A,Annual,ZWE,Zimbabwe,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.3009508773276686,1.346869053531409,1.3439067406289646
A,Annual,ZWE,Zimbabwe,WEF_TTDI_TTDI_D_13,"Cultural Resources, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.3009508773276686,1.346869053531409,1.3439067406289646
